,0
30715,374673494
30716,21696599
30717,138612824
30718,58789973
30719,602345559
30720,119738460
30721,446238814
30722,366153825
30723,57086053
30724,267063398
30725,321851496
30726,331681896
30727,463409258
30728,212799594
30729,130748521
30730,522129518
30731,444010607
30732,16322674
30733,119738485
30734,197857398
30735,223285367
30736,8982647
30737,60625020
30738,445059197
30739,159453309
30740,8458364
30741,623054976
30742,209129601
30743,23400576
30744,470880387
30745,47648902
30746,556077192
30747,286724234
30748,535105676
30749,202051726
30750,78188690
30751,255922324
30752,510333079
30753,193269911
30754,414126235
30755,277942430
30756,245436575
30757,224596131
30758,6230179
30759,53153955
30760,697766052
30761,259199143
30762,303108266
30763,90247339
30764,218435754
30765,235081901
30766,272175278
30767,252252339
30768,94834868
30769,186847413
30770,189599926
30771,535892148
30772,345706677
30773,145690804
30774,266014907
30775,540479676
30776,53547197
30777,175968453
30778,152375493
30779,159977669
30780,286068936
30781,30216393
30782,241897680
30783,6885590
30784,62722263
30785,424874200
30786,515182812
30787,414388449
30788,147001572
30789,229445864
30790,518197482
30791,394203374
30792,723456241
30793,29430006
30794,49615095
30795,381882616
30796,344396025
30797,25891065
30798,187764987
30799,57872640
30800,262082832
30801,166662417
30802,65212691
30803,60494099
30804,87494937
30805,97980698
30806,300093727
30807,610472225
30808,38080802
30809,86970659
30810,460525860
30811,16060709
30812,156045603
30813,595267883
30814,19337516
30815,302453038
30816,548475183
30817,145297710
30818,268636469
30819,292229431
30820,260641081
30821,152244538
30822,446370112
30823,182784321
30824,356585794
30825,142020929
30826,433787207
30827,615584075
30828,2298188
30829,113447248
30830,589369681
30831,120394065
30832,42799443
30833,419762515
30834,54464852
30835,25366870
30836,447811926
30837,384110938
30838,85004641
30839,19206498
30840,248058212
30841,572068198
30842,390009193
30843,31527274
30844,204411243
30845,151720299
30846,248451437
30847,292360560
30848,96276849
30849,235999604
30850,67441016
30851,36376953
30852,338235774
30853,192483711
30854,433000831
30855,305336704
30856,404820354
30857,720310659
30858,180162944
30859,504041856
30860,292622725
30861,4395395
30862,429986184
30863,2953608
30864,270733710
30865,300618127
30866,32575887
30867,186847632
30868,314642837
30869,560140698
30870,645599642
30871,69276059
30872,70046
30873,444273057
30874,18813347
30875,181604778
30876,187503020
30877,987566
30878,135729584
30879,223416755
30880,561451446
30881,196153788
30882,251335103
30883,305861056
30884,142676420
30885,189338052
30886,16585160
30887,120394185
30888,504566218
30889,327750094
30890,568267216
30891,8982992
30892,139399635
30893,452661716
30894,247140820
30895,115020250
30896,34148827
30897,10293726
30898,488444385
30899,711266796
30900,296161773
30901,7934444
30902,465637873
30903,589631987
30904,30872051
30905,326963700
30906,118821370
30907,139399675
30908,295768574
30909,203887108
30910,151196166
30911,86839815
30912,227611147
30913,10818062
30914,357634575
30915,297472530
30916,35197459
30917,253301268
30918,327094803
30919,94048790
30920,53940762
30921,23138842
30922,40571423
30923,34411040
30924,527241762
30925,185537062
30926,161288746
30927,59839022
30928,226169391
30929,316215855
30930,567349809
30931,227086895
30932,141103667
30933,329585203
30934,11473460
30935,121836086
30936,22221367
30937,339415611
30938,6230594
30939,206246468
30940,325259850
30941,566563402
30942,572723787
30943,8852046
30944,183833166
30945,41357903
30946,328929875
30947,231150164
30948,368251478
30949,46338647
30950,294589016
30951,272831068
30952,383455837
30953,80548446
30954,247665247
30955,371004002
30956,449385064
30957,615453290
30958,227611248
30959,18027122
30960,549655158
30961,199823991
30962,118035066
30963,165614203
30964,382276221
30965,731320959
30966,583340672
30967,164958849
30968,476910208
30969,219091587
30970,71504513
30971,232067712
30972,8983170
30973,198513289
30974,27595402
30975,6623890
30976,530649750
30977,244257433
30978,275976859
30979,216470173
30980,704582302
30981,262869667
30982,386863781
30983,110957221
30984,25105063
30985,54596264
30986,175575719
30987,178983596
30988,62198445
30989,141759151
30990,197989041
30991,443880113
30992,536416954
30993,54989499
30994,137040573
30995,226693825
30996,437064385
30997,324997828
30998,426709703
30999,356848328
31000,248845003
31001,41882315
31002,442569420
31003,91427536
31004,375329490
31005,271913685
31006,117248727
31007,61412060
31008,18420444
31009,476779232
31010,145953509
31011,88150757
31012,65082085
31013,5444330
31014,412291827
31015,56038132
31016,23794421
31017,371266294
31018,184357623
31019,541922035
31020,711398139
31021,79368967
31022,194319114
31023,291312396
31024,216994574
31025,500503310
31026,67834638
31027,127472403
31028,451875605
31029,117248791
31030,318968600
31031,178066200
31032,232592158
31033,28513054
31034,93262626
31035,259855139
31036,270471971
31037,147919653
31038,533009186
31039,116331303
31040,682300204
31041,255267631
31042,279515958
31043,445322044
31044,54203197
31045,365761346
31046,157487939
31047,4920131
31048,139137861
31049,134812487
31050,46076744
31051,41358152
31052,107942729
31053,50926407
31054,84480845
31055,91034448
31056,73732945
31057,194974544
31058,246354773
31059,29168470
31060,146477917
31061,84087647
31062,97456991
31063,325129059
31064,121181029
31065,167056229
31066,177017704
31067,101127023
31068,559354739
31069,323949429
31070,613094262
31071,254219127
31072,652284792
31073,308876152
31074,371266424
31075,349508476
31076,295506814
31077,265491328
31078,9769858
31079,146740099
31080,487789444
31081,329585542
31082,345969543
31083,202314640
31084,317395859
31085,8459163
31086,43848605
31087,161420199
31088,224990120
31089,225776553
31090,43586474
31091,447026091
31092,137565100
31093,1250218
31094,548606892
31095,342168495
31096,158405552
31097,517542832
31098,326964145
31099,85267379
31100,218043309
31101,301011893
31102,166925239
31103,287773626
31104,397743035
31105,4920254
31106,154211264
31107,360911814
31108,210703305
31109,304419786
31110,544150475
31111,542315469
31112,356193230
31113,135992269
31114,211620817
31115,281875411
31116,174003160
31117,252122074
31118,30086106
31119,166663134
31120,243340254
31121,16716767
31122,7279586
31123,413471715
31124,170333156
31125,654644199
31126,233903080
31127,263918569
31128,34018281
31129,387912683
31130,4133867
31131,22090733
31132,140055547
31133,726013
31134,292361221
31135,373888014
31136,425399310
31137,611390478
31138,694883343
31139,162731026
31140,331551763
31141,416486422
31142,52237337
31143,302060570
31144,129438748
31145,701699101
31146,37032988
31147,610472993
31148,256840741
31149,295375909
31150,322245669
31151,468259880
31152,528946214
31153,21566504
31154,328012843
31155,8590380
31156,315036712
31157,9376811
31158,132846640
31159,26678320
31160,412161075
31161,37688372
31162,159847475
31163,220402742
31164,173478966
31165,202576954
31166,170071103
31167,4920384
31168,198120513
31169,244520002
31170,233641025
31171,339809348
31172,80024644
31173,147002440
31174,77534280
31175,97981513
31176,221320264
31177,85660749
31178,499717197
31179,186192974
31180,500110414
31181,41882705
31182,311497807
31183,438637647
31184,156570707
31185,190387285
31186,453186641
31187,584782935
31188,236262489
31189,684921945
31190,167842908
31191,11998301
31192,203232350
31193,547820639
31194,36246620
31195,221451361
31196,583341155
31197,66917476
31198,147526755
31199,413340775
31200,447943784
31201,214504553
31202,269554794
31203,15406188
31204,679416940
31205,349246575
31206,101913712
31207,33100912
31208,396039285
31209,51057782
31210,146084983
31211,365368441
31212,53154939
31213,197989501
31214,16192638
31215,12129407
31216,19076226
31217,179115142
31218,617157766
31219,35722376
31220,533271690
31221,248059019
31222,304813199
31223,295244944
31224,4396177
31225,30610579
31226,602346643
31227,300487832
31228,41620636
31229,184620188
31230,48305311
31231,428020897
31232,254219440
31233,287642805
31234,753996984
31235,14750906
31236,283448511
31237,248583359
31238,233510081
31239,138220736
31240,302716099
31241,176100547
31242,616240325
31243,15930572
31244,268637389
31245,222893265
31246,563156178
31247,3740885
31248,281089240
31249,59970776
31250,134550750
31251,96146657
31252,9770213
31253,367465701
31254,466031845
31255,568268008
31256,115545324
31257,21304561
31258,189732084
31259,504960244
31260,302060789
31261,361829623
31262,47650050
31263,597628162
31264,116593928
31265,55776522
31266,376509707
31267,116725009
31268,453055762
31269,362616081
31270,113972503
31271,422384923
31272,96146717
31273,139400477
31274,174396704
31275,240063780
31276,94836006
31277,282924326
31278,121443624
31279,189601067
31280,180163883
31281,300487981
31282,287511853
31283,300881202
31284,163255604
31285,657790262
31286,307828022
31287,80155962
31288,3740986
31289,77403452
31290,469439804
31291,341251388
31292,473503039
31293,18683206
31294,18421064
31295,243602767
31296,243864911
31297,428545361
31298,41489746
31299,170595666
31300,56169812
31301,83957081
31302,59839836
31303,422909277
31304,222893406
31305,491328862
31306,277026143
31307,44242273
31308,19076444
31309,244782436
31310,99816817
31311,33887604
31312,490935669
31313,148968823
31314,359339384
31315,220009850
31316,91297148
31317,121181566
31318,413734271
31319,603002240
31320,120395135
31321,81859970
31322,90772868
31323,13178245
31324,46470534
31325,238753159
31326,145036683
31327,66917774
31328,302847375
31329,140711314
31330,624498070
31331,277288351
31332,512169379
31333,289609124
31334,206509481
31335,257889707
31336,177542572
31337,218568113
31338,513742264
31339,194581944
31340,318313917
31341,17765833
31342,325260746
31343,49223115
31344,119477708
31345,332076493
31346,32576975
31347,344004053
31348,589108696
31349,91297242
31350,139924958
31351,181474783
31352,376640990
31353,31790559
31354,988638
31355,55121379
31356,8459747
31357,6362598
31358,202446311
31359,5314022
31360,225383912
31361,770119148
31362,671946221
31363,366548463
31364,525014519
31365,503387640
31366,28906999
31367,78976507
31368,185538045
31369,163780097
31370,465245700
31371,12391943
31372,166139402
31373,269817354
31374,11998732
31375,16586258
31376,425924115
31377,372839955
31378,360650261
31379,52762139
31380,304420381
31381,52499998
31382,601691679
31383,182392353
31384,402855461
31385,284366377
31386,470619693
31387,116332078
31388,198121005
31389,253826611
31390,176231988
31391,526063155
31392,191698484
31393,8328759
31394,142415416
31395,43193912
31396,134682172
31397,316347964
31398,342300223
31399,357373503
31400,555423307
31401,367466060
31402,637343312
31403,368776790
31404,247273047
31405,18028118
31406,506795609
31407,68490839
31408,15930969
31409,426841688
31410,154211933
31411,554899038
31412,41358940
31413,78452320
31414,18683489
31415,213980772
31416,68097637
31417,302716522
31418,158799467
31419,171906673
31420,479270514
31421,442570353
31422,356849268
31423,170333809
31424,160503414
31425,448730738
31426,120526453
31427,6887037
31428,218437250
31429,75699844
31430,544413321
31431,261035661
31432,133109389
31433,146085519
31434,311498389
31435,134813339
31436,570758812
31437,622532255
31438,433788576
31439,12654241
31440,431429286
31441,526587560
31442,131929773
31443,19338930
31444,211490483
31445,144643765
31446,110958263
31447,162731705
31448,754390713
31449,329586361
31450,18159294
31451,388961984
31452,123410113
31453,287250113
31454,303765185
31455,421729985
31456,248059591
31457,286463687
31458,461444809
31459,274011848
31460,501421772
31461,230889172
31462,587798232
31463,239146713
31464,36771545
31465,56694490
31466,92870360
31467,27334375
31468,329717480
31469,124458729
31470,159979240
31471,568399594
31472,86578926
31473,56301299
31474,24712952
31475,275191545
31476,7149305
31477,20649722
31478,381228795
31479,139269885
31480,98375421
31481,327620351
31482,118822652
31483,139138817
31484,21305091
31485,561321731
31486,539170565
31487,281745160
31488,164697870
31489,276633362
31490,217126674
31491,553981716
31492,89593621
31493,183441174
31494,73733910
31495,158275350
31496,151328537
31497,121181978
31498,3610394
31499,170858264
31500,209262365
31501,82384670
31502,333125408
31503,232068899
31504,375723814
31505,23009063
31506,146872107
31507,71767852
31508,241375024
31509,697505585
31510,309139251
31511,24450877
31512,438900541
31513,241637181
31514,137566018
31515,179377987
31516,5052228
31517,350426949
31518,559617862
31519,193795911
31520,258283335
31521,414521160
31522,522655559
31523,46339915
31524,383981381
31525,462755661
31526,5314381
31527,41359179
31528,5445457
31529,1513298
31530,72292178
31531,62986073
31532,335877977
31533,145037147
31534,6625121
31535,7935844
31536,15800166
31537,552277864
31538,115939177
31539,719001460
31540,154605430
31541,1775481
31542,213587834
31543,571545470
31544,500766595
31545,15931268
31546,14751623
31547,437852040
31548,325392265
31549,392370059
31550,33626003
31551,60233620
31552,734336921
31553,30873500
31554,34805669
31555,80025514
31556,637867946
31557,410458026
31558,1775533
31559,11868081
31560,278599603
31561,128653236
31562,622270392
31563,85268408
31564,442439614
31565,109123518
31566,169940932
31567,387258311
31568,35985353
31569,223418318
31570,218306513
31571,257497041
31572,512432086
31573,255530967
31574,64690141
31575,290920414
31576,321460190
31577,293803998
31578,593041377
31579,261298147
31580,188291044
31581,174397418
31582,251336685
31583,9639919
31584,494082032
31585,165222385
31586,52500465
31587,39786483
31588,392632309
31589,87103478
31590,179640311
31591,29562872
31592,270211064
31593,213981179
31594,69670907
31595,302585853
31596,243472382
31597,45422599
31598,172169226
31599,124327948
31600,13047821
31601,209393681
31602,297342995
31603,263264277
31604,79763480
31605,122624026
31606,142809116
31607,229840926
31608,107550758
31609,2168874
31610,18815021
31611,275322925
31612,1775664
31613,192354355
31614,169678900
31615,663558196
31616,356194357
31617,329455671
31618,103356473
31619,226039866
31620,13047868
31621,82909246
31622,451876926
31623,339941440
31624,385423425
31625,56039489
31626,252909635
31627,305600579
31628,105584706
31629,13834310
31630,13310025
31631,238753867
31632,271915084
31633,488183885
31634,547690576
31635,50665553
31636,371660887
31637,329193567
31638,365369442
31639,47913064
31640,569055343
31641,23533681
31642,274012277
31643,195762295
31644,55908472
31645,630659193
31646,29563006
31647,372840575
31648,161028226
31649,294721666
31650,413603970
31651,273225865
31652,28514444
31653,341645463
31654,390404249
31655,442570908
31656,273619101
31657,338368670
31658,512170142
31659,344922272
31660,511645858
31661,121182370
31662,206379179
31663,52762795
31664,503126189
31665,356325549
31666,317397167
31667,327751856
31668,83302581
31669,465246391
31670,520165560
31671,595925176
31672,131143865
31673,216340667
31674,230627519
31675,572987584
31676,90380479
31677,392632517
31678,10033349
31679,21174471
31680,137042120
31681,433133769
31682,658184393
31683,271653067
31684,3086542
31685,80287953
31686,40704209
31687,295508182
31688,212146394
31689,376641754
31690,158069212
31691,239802589
31692,18159837
31693,330373342
31694,404822243
31695,189470950
31696,224860391
31697,68098280
31698,89856235
31699,552016109
31700,188553457
31701,97589492
31702,616634614
31703,181606647
31704,150935800
31705,157489399
31706,274536697
31707,15276287
31708,2169088
31709,235739393
31710,150935810
31711,529471749
31712,559356172
31713,410458383
31714,100997398
31715,537729303
31716,167057689
31717,648354076
31718,81598749
31719,215292189
31720,126425377
31721,16587043
31722,177805609
31723,14227753
31724,259856682
31725,384768301
31726,131930413
31727,181737776
31728,199825718
31729,138877240
31730,2562361
31731,499718467
31732,9771334
31733,298129737
31734,292231502
31735,236788053
31736,151198038
31737,291445081
31738,379394394
31739,287250781
31740,503781727
31741,4659553
31742,142154083
31743,104143206
31744,204413287
31745,133110135
31746,289610103
31747,426187129
31748,188422522
31749,252647806
31750,336140671
31751,479271295
31752,201398658
31753,293017987
31754,5446020
31755,174397834
31756,188553611
31757,350165389
31758,720312718
31759,363927951
31760,557521295
31761,11737491
31762,247404949
31763,439556501
31764,137959831
31765,348068248
31766,60758431
31767,182262178
31768,90642851
31769,14358948
31770,255793572
31771,170596771
31772,72099
31773,333388200
31774,344005036
31775,3873196
31776,6494639
31777,311499184
31778,3742129
31779,779819442
31780,470358451
31781,463542711
31782,452401607
31783,177019336
31784,445848010
31785,613489098
31786,41359821
31787,44636622
31788,70588879
31789,459217360
31790,12655056
31791,87103955
31792,728308180
31793,181869013
31794,4004309
31795,750721499
31796,297867740
31797,63248864
31798,493165025
31799,617945572
31800,264968678
31801,20781543
31802,24844778
31803,22485482
31804,18684397
31805,137042414
31806,123542000
31807,110434800
31808,359602677
31809,502733301
31810,496966134
31811,15145463
31812,218044923
31813,151460348
31814,149101053
31815,286726653
31816,63379965
31817,590813698
31818,568400396
31819,21699090
31820,528292370
31821,207952405
31822,177281558
31823,263920151
31824,78453271
31825,139794967
31826,452532760
31827,770644509
31828,601168414
31829,33364513
31830,179378722
31831,197859874
31832,358554149
31833,282401318
31834,582425128
31835,134814251
31836,216209966
31837,90249777
31838,50666034
31839,384244273
31840,9247282
31841,236526132
31842,520690232
31843,377821755
31844,305732158
31845,401414720
31846,325786180
31847,421599813
31848,539564614
31849,19208775
31850,91822662
31851,407575116
31852,166926924
31853,51976788
31854,339024471
31855,214375001
31856,549132889
31857,609163866
31858,1645148
31859,162994781
31860,374282847
31861,536287845
31862,343480937
31863,56040045
31864,174004859
31865,54991483
31866,139926141
31867,1776255
31868,299440777
31869,545069707
31870,107551372
31871,135731852
31872,475601547
31873,217782926
31874,27859601
31875,72948372
31876,304290454
31877,537336476
31878,560011937
31879,224729763
31880,143071910
31881,186981031
31882,359996072
31883,353311403
31884,215292590
31885,335485614
31886,164829872
31887,15801006
31888,134421169
31889,496966323
31890,460659377
31891,42932911
31892,168106678
31893,60365506
31894,136125124
31895,225385157
31896,12131013
31897,179772104
31898,197991113
31899,453450442
31900,432085707
31901,273750732
31902,239934155
31903,515316429
31904,26548940
31905,312679118
31906,31660752
31907,134290135
31908,217783000
31909,614931161
31910,38214365
31911,205200094
31912,20519650
31913,477698791
31914,45030120
31915,593828583
31916,263920363
31917,43326192
31918,210705136
31919,32578290
31920,572463859
31921,45292276
31922,268114681
31923,12655354
31924,234035963
31925,290790141
31926,122100478
31927,165223168
31928,166140673
31929,32447233
31930,325655307
31931,279517964
31932,294722315
31933,170859278
31934,356850447
31935,81599248
31936,81074963
31937,531176215
31938,71899929
31939,3611418
31940,121051932
31941,146086692
31942,401414949
31943,76487464
31944,359340841
31945,511908648
31946,20388650
31947,399711025
31948,257760049
31949,194583348
31950,279649081
31951,23272251
31952,121576252
31953,176102204
31954,66788155
31955,7543619
31956,231676749
31957,230628174
31958,3349328
31959,465771347
31960,16456537
31961,516365147
31962,175971163
31963,9640802
31964,5446499
31965,439819106
31966,676928357
31967,59317094
31968,178985832
31969,279649132
31970,440081265
31971,37034866
31972,234560373
31973,274537333
31974,421862265
31975,256449401
31976,330374012
31977,178068351
31978,322640769
31979,394992514
31980,34020234
31981,402201483
31982,382409612
31983,61676429
31984,446503822
31985,240982924
31986,690166672
31987,327752593
31988,179903381
31989,280042394
31990,594090906
31991,451877791
31992,321592224
31993,62200737
31994,118168483
31995,250944422
31996,87628712
31997,108075947
31998,160504748
31999,33233839
32000,142547888
32001,11606963
32002,273357747
32003,41753524
32004,1383350
32005,151329719
32006,40573880
32007,392895416
32008,82910138
32009,90905531
32010,84876220
32011,151198653
32012,243604410
32013,11475900
32014,18815934
32015,275454913
32016,622009281
32017,74783682
32018,97590209
32019,313072581
32020,19471302
32021,53156806
32022,341646278
32023,124066758
32024,508894149
32025,212802508
32026,88939471
32027,334437327
32028,16718802
32029,57613267
32030,21306323
32031,22879189
32032,5708758
32033,10034134
32034,379919320
32035,28515289
32036,266804186
32037,344660957
32038,497884125
32039,47127522
32040,87366629
32041,195894246
32042,716250087
32043,7543782
32044,469703658
32045,141237231
32046,68885489
32047,14228467
32048,191044595
32049,194714611
32050,45423608
32051,70196218
32052,19078140
32053,345054204
32054,38738945
32055,277289986
32056,3349510
32057,208608264
32058,138746890
32059,301407244
32060,384375820
32061,179117070
32062,530258959
32063,577575952
32064,4004882
32065,545070101
32066,392371222
32067,238361625
32068,192486428
32069,234167326
32070,237313059
32071,145693732
32072,100473893
32073,3480614
32074,305863717
32075,161684520
32076,7281699
32077,359734314
32078,4529195
32079,373234731
32080,12524580
32081,122100775
32082,63904807
32083,77536305
32084,169024563
32085,163781685
32086,264969270
32087,414784566
32088,38607929
32089,459217979
32090,269950012
32091,55647295
32092,138353733
32093,89463878
32094,390405193
32095,12786767
32096,292494419
32097,66788439
32098,645209179
32099,92478559
32100,296426593
32101,379133025
32102,252255330
32103,364452963
32104,249633896
32105,13311084
32106,184360055
32107,14359672
32108,267983993
32109,295246975
32110,257891457
32111,146873475
32112,275455110
32113,174136456
32114,289610892
32115,251468941
32116,31661203
32117,125377685
32118,688856214
32119,45161622
32120,77798556
32121,289086624
32122,210705569
32123,305732770
32124,348724387
32125,250027171
32126,324738213
32127,157621418
32128,715201710
32129,473242800
32130,520035504
32131,434707634
32132,79240381
32133,3742910
32134,449387716
32135,136912070
32136,199957706
32137,145693898
32138,593042634
32139,174136532
32140,456072414
32141,221191393
32142,622664933
32143,46341356
32144,180428013
32145,265755889
32146,340204789
32147,398269687
32148,117906685
32149,27729152
32150,29564160
32151,43326724
32152,98901253
32153,294067462
32154,163650824
32155,199040266
32156,34807052
32157,501947671
32158,154475801
32159,11214110
32160,589110560
32161,140451106
32162,34282798
32163,511253807
32164,31268144
32165,38870325
32166,33234232
32167,570236219
32168,498933064
32169,135339336
32170,69410124
32171,245833038
32172,109256014
32173,530783566
32174,179117393
32175,411508051
32176,163781973
32177,212016471
32178,17859850
32179,615718237
32180,212409693
32181,214900069
32182,368385382
32183,131538279
32184,410066282
32185,248323436
32186,134815092
32187,97459573
32188,120921462
32189,238755192
32190,14753149
32191,207428991
32192,134552961
32193,45424002
32194,146218372
32195,1383814
32196,53681549
32197,64822685
32198,257105309
32199,300621214
32200,484515229
32201,271523233
32202,331554219
32203,99294639
32204,57351607
32205,521215416
32206,237051320
32207,10165692
32208,30219708
32209,60759485
32210,153034175
32211,299441596
32212,673521089
32213,371137993
32214,556342732
32215,20782540
32216,538123730
32217,65740242
32218,542580184
32219,214769113
32220,152378842
32221,342040027
32222,344006108
32223,151854557
32224,272309723
32225,501423593
32226,55254506
32227,639442411
32228,511778283
32229,144645610
32230,719527411
32231,105848307
32232,449388021
32233,142417399
32234,17899003
32235,133635582
32236,179641856
32237,97066497
32238,303111682
32239,4398596
32240,419372548
32241,175185413
32242,79896072
32243,153689609
32244,60759564
32245,234429965
32246,153820685
32247,283319820
32248,146087442
32249,50535954
32250,656481813
32251,141762071
32252,493428250
32253,142024225
32254,195501605
32255,197074476
32256,256712237
32257,493690414
32258,389881392
32259,16064052
32260,255663670
32261,4267575
32262,387259958
32263,318709305
32264,332340791
32265,765402682
32266,543891004
32267,95886909
32268,588324408
32269,58924608
32270,361176645
32271,369434183
32272,591208010
32273,299179598
32274,60104278
32275,620699228
32276,560406109
32277,293674594
32278,228269667
32279,467082852
32280,134028898
32281,182132327
32282,346889835
32283,170991215
32284,352263793
32285,567090801
32286,705502837
32287,537337462
32288,58007158
32289,358424186
32290,287252092
32291,163520127
32292,285810305
32293,292101764
32294,279387780
32295,397745802
32296,181345932
32297,41492108
32298,275062414
32299,15933073
32300,343613075
32301,387391126
32302,693575319
32303,175840922
32304,289087136
32305,137961120
32306,65871520
32307,566173349
32308,21831333
32309,154607271
32310,446242475
32311,84090540
32312,246619821
32313,506535598
32314,47652527
32315,80027313
32316,127344312
32317,475602620
32318,202186432
32319,229711554
32320,607067843
32321,394993347
32322,485826245
32323,259858114
32324,240459465
32325,38870730
32326,186457802
32327,241114828
32328,386735821
32329,672341707
32330,169418449
32331,220143316
32332,729095896
32333,304815833
32334,585703134
32335,143072995
32336,360259301
32337,563683048
32338,145170156
32339,67706608
32340,550444785
32341,348856050
32342,49225460
32343,72687353
32344,316743418
32345,171515646
32346,321593087
32347,192356096
32348,90119937
32349,3481346
32350,231415559
32351,561061639
32352,168763145
32353,128917265
32354,282009363
32355,210181910
32356,619912993
32357,690429733
32358,44769068
32359,27729711
32360,240197423
32361,172302129
32362,500113202
32363,145694515
32364,108076852
32365,2432822
32366,294199094
32367,55123766
32368,217259834
32369,43327292
32370,236527420
32371,143204159
32372,319233856
32373,251207489
32374,54468415
32375,131931971
32376,231415621
32377,491069257
32378,394600268
32379,556474190
32380,434446159
32381,151330638
32382,233643863
32383,49356631
32384,6233946
32385,10297178
32386,52371297
32387,249634658
32388,712318817
32389,213458788
32390,230629222
32391,223682407
32392,193273705
32393,441524075
32394,384376688
32395,22486897
32396,558702451
32397,215687031
32398,74391418
32399,107945856
32400,451485569
32401,413474692
32402,192749445
32403,531439496
32404,556474248
32405,430120848
32406,54337425
32407,500506514
32408,166403987
32409,216604565
32410,72294297
32411,323166106
32412,30089115
32413,568008604
32414,127737757
32415,238231453
32416,272019157
32417,270213025
32418,300097442
32419,19603363
32420,179380137
32421,131801002
32422,90120109
32423,186720179
32424,63643571
32425,20783027
32426,7937973
32427,562634681
32428,195370943
32429,154607552
32430,69541825
32431,229973954
32432,260644803
32433,216735690
32434,284762059
32435,374153163
32436,155393994
32437,9117647
32438,312680400
32439,175841237
32440,543629270
32441,94445527
32442,12001241
32443,193535965
32444,222896093
32445,181870562
32446,115810276
32447,158277610
32448,317530092
32449,386342893
32450,86188014
32451,293019631
32452,323035127
32453,653598714
32454,70066170
32455,193667066
32456,604446718
32457,6889473
32458,482156547
32459,330899461
32460,360783878
32461,46735367
32462,411639815
32463,15278087
32464,197861385
32465,321462293
32466,176758806
32467,104538139
32468,194977825
32469,281354275
32470,512565286
32471,200876071
32472,35987494
32473,9379881
32474,8462380
32475,484646958
32476,124985391
32477,172040244
32478,64692282
32479,429072443
32480,123936830
32481,322641990
32482,394076236
32483,7807054
32484,60629075
32485,324477011
32486,70852692
32487,219619413
32488,187113562
32489,256188507
32490,284631132
32491,176496735
32492,316088415
32493,383983718
32494,139141225
32495,61677674
32496,124330092
32497,66396271
32498,109256818
32499,87367796
32500,44245108
32501,190914680
32502,602742908
32503,612180093
32504,307306621
32505,496967808
32506,386343040
32507,14098562
32508,137044099
32509,311369860
32510,155132039
32511,582688909
32512,365764750
32513,156049550
32514,86188175
32515,206512273
32516,424091792
32517,181608596
32518,311107733
32519,271130773
32520,440344726
32521,616636568
32522,6758551
32523,549396642
32524,160899234
32525,537338018
32526,238362793
32527,543629483
32528,2957485
32529,59580592
32530,220930226
32531,193405108
32532,358949047
32533,227352760
32534,137961656
32535,137175228
32536,219357380
32537,355410117
32538,221061318
32539,438902983
32540,474947784
32541,424353993
32542,220799178
32543,266019017
32544,338501828
32545,26943696
32546,292364503
32547,374939867
32548,12001499
32549,153559261
32550,371794139
32551,170336482
32552,259203301
32553,14360809
32554,141762795
32555,526328049
32556,163913972
32557,439951605
32558,238887165
32559,50929918
32560,388178174
32561,111354112
32562,337322241
32563,144646401
32564,209133830
32565,11739399
32566,360128774
32567,228401415
32568,113844490
32569,425009418
32570,23011595
32571,385294605
32572,94707981
32573,42934545
32574,46604563
32575,628826388
32576,18817301
32577,250683671
32578,548217112
32579,378872089
32580,143073559
32581,336929051
32582,561979675
32583,240197923
32584,3219751
32585,267854123
32586,328540461
32587,200352046
32588,151200047
32589,712319280
32590,135340337
32591,513351986
32592,505618733
32593,113582388
32594,108208437
32595,383328560
32596,58532144
32597,506667321
32598,21569851
32599,457253182
32600,165224768
32601,425271618
32602,245178691
32603,89465155
32604,272441671
32605,160375115
32606,347808076
32607,141762891
32608,155525456
32609,162865490
32610,438772051
32611,336535894
32612,40706391
32613,147923289
32614,291840347
32615,221061469
32616,76620127
32617,532881761
32618,124461411
32619,210837862
32620,43327847
32621,4530536
32622,227746152
32623,382280043
32624,471671149
32625,242033007
32626,498803060
32627,19865985
32628,289087877
32629,261562758
32630,127738245
32631,94708104
32632,161685896
32633,222896523
32634,138486156
32635,508240269
32636,8200593
32637,393683347
32638,70590868
32639,240460182
32640,24191386
32641,183443867
32642,213590427
32643,176497053
32644,36643227
32645,8987040
32646,382017954
32647,145695143
32648,7938472
32649,418849196
32650,42803629
32651,76095916
32652,329458096
32653,11084208
32654,359342512
32655,77406641
32656,75309493
32657,132587958
32658,287383994
32659,99164604
32660,474554816
32661,195633601
32662,131277248
32663,147136963
32664,94839236
32665,92348869
32666,467870152
32667,237314507
32668,114500045
32669,322380247
32670,429859287
32671,291971543
32672,138224093
32673,152904159
32674,21045730
32675,298263011
32676,556999139
32677,13574627
32678,545464808
32679,687677932
32680,603267564
32681,72819182
32682,147268079
32683,535634416
32684,384508401
32685,205464050
32686,373891568
32687,277946870
32688,231809527
32689,437199352
32690,156574202
32691,156443137
32692,151200264
32693,27861513
32694,22225417
32695,428810760
32696,273883660
32697,306782732
32698,221585934
32699,311894544
32700,12395025
32701,482681366
32702,483598872
32703,19866136
32704,721101338
32705,90251800
32706,161817118
32707,40051232
32708,163914281
32709,62857774
32710,708911663
32711,415965744
32712,279519793
32713,23011889
32714,50143798
